file	random_cam1_517nm
output	Kiruna/2024-04-16
ext	.fits
Jmin	4
Jmax	16
tol	0.05
maxnorm	2
maxit	30
w_cut	0.06
d	[ 0.     -1.5111]
a_d	[ 0.     -2.7408]
a1	0.0
a2	0.0
a3	0.0
a4	-0.24677968649275694
a5	-0.049736085980595236
a6	0.20874809512419118
a7	-0.07199852971973014
a8	-0.023027257664670037
a9	0.0022568991594274015
a10	0.09978996179271216
a11	-0.5326604396400315
a12	-0.1897086020267648
a13	0.03847339834100869
a14	0.08559714946411455
a15	-0.03415770887998565
