file	random_cam1_517nm
output	Kiruna/2024-04-16
ext	.fits
Jmin	4
Jmax	16
tol	0.05
maxnorm	2
maxit	30
w_cut	0.06
d	[ 0.     -1.5111]
a_d	[ 0.     -2.7408]
a1	0.0
a2	0.0
a3	0.0
a4	-0.46168831228090956
a5	0.16361645938214717
a6	-0.3114782996454479
a7	-0.14329403388053433
a8	0.04356706114794466
a9	-0.12596407677746815
a10	0.22372142079820462
a11	-0.5693593962362492
a12	-0.30804244350305093
a13	0.11972553379395573
a14	-0.046629187565750414
a15	0.04113256998145366
