file	random_cam1_517nm
output	Kiruna/2024-04-16
ext	.fits
Jmin	4
Jmax	16
tol	0.05
maxnorm	2
maxit	30
w_cut	0.06
d	[ 0.     -1.5111]
a_d	[ 0.     -2.7408]
a1	0.0
a2	0.0
a3	0.0
a4	0.26834079141093103
a5	0.004027447384549063
a6	0.18387751947715997
a7	-0.07379763201445519
a8	-0.05893135734234478
a9	0.11361110649238639
a10	0.04830553344101833
a11	-1.014439218977705
a12	-0.2117548382147794
a13	0.005418248146586228
a14	-0.05168654171617974
a15	0.09027862358421543
