file	random_cam1_517nm
output	Kiruna/2024-04-16
ext	.fits
Jmin	4
Jmax	16
tol	0.05
maxnorm	2
maxit	30
w_cut	0.06
d	[ 0.     -1.5111]
a_d	[ 0.     -2.7408]
a1	0.0
a2	0.0
a3	0.0
a4	-0.3889434837554085
a5	0.04538441432710989
a6	-0.1548136916388069
a7	-0.11579443486808644
a8	0.061050601422313326
a9	0.23912506922730806
a10	0.20436642825432025
a11	-0.562124164940063
a12	-0.2279542857816732
a13	0.007180789499538341
a14	-0.04304950696294902
a15	0.08511018674696236
