file	random_cam1_517nm
output	Kiruna/2024-04-16
ext	.fits
Jmin	4
Jmax	16
tol	0.05
maxnorm	2
maxit	30
w_cut	0.06
d	[ 0.     -1.5111]
a_d	[ 0.     -2.7408]
a1	0.0
a2	0.0
a3	0.0
a4	-0.11493843284104947
a5	-0.041220502626703306
a6	0.22963111426472677
a7	-0.13375592590164226
a8	-0.05840329503314725
a9	-0.027765750458064196
a10	0.20804514544404867
a11	-0.4988254042726191
a12	-0.21163935434685321
a13	0.06607875566924652
a14	0.04620355382364591
a15	-0.013845033605843163
