file	random_cam1_517nm
output	Kiruna/2024-04-16
ext	.fits
Jmin	4
Jmax	16
tol	0.05
maxnorm	2
maxit	30
w_cut	0.06
d	[ 0.     -1.5111]
a_d	[ 0.     -2.7408]
a1	0.0
a2	0.0
a3	0.0
a4	-0.13231706051897277
a5	-0.039185978784697664
a6	0.20884795729760597
a7	-0.12597603537572447
a8	-0.03823967718072917
a9	-0.02124768488628201
a10	0.18671339204918028
a11	-0.5304686632862851
a12	-0.22721686867216792
a13	0.04736773429174409
a14	0.05096554777991968
a15	0.001393342978531541
